stratum,n,bias,rmse,mae,r,r_log,slope,intercept,view,retrieval,qc_mode
lat_polar,13325,-0.5619514692116492,1.8344512661853825,1.1146935459419587,0.7249396718708706,0.6699241044012907,0.6200597260284427,0.9030697815232624,pixel,R11,qc_strict
cth_low,52000,0.028293938719435547,0.9877433600951561,0.600516367924793,0.3722621734243121,0.45202279592998584,0.6898745652314385,0.5742456315173752,pixel,R11,qc_strict
cth_mid,31245,-1.1490835297000304,2.260506156539371,1.6546923495780104,0.36149994419272885,0.24657192338070003,0.6392423548468257,0.6097714901653065,pixel,R11,qc_strict
cth_high,45764,-4.093822501662048,5.840184979533683,4.305994545280884,0.236058032989246,0.1351050101651332,0.31482302402645496,3.6043979795117442,pixel,R11,qc_strict
dist_lt2km,75224,-2.0767831930267087,4.092742826779384,2.4526222563748608,0.67815329323135,0.661442929973069,0.511518401553196,0.9822367240230139,pixel,R11,qc_strict
dist_2_5km,52095,-1.2339796901500344,3.102628631628222,1.789122352023938,0.7291739599043972,0.6857550673194959,0.5781509270086341,1.0305148573727585,pixel,R11,qc_strict
dist_ge5km,1690,-0.7534983239772766,2.404863276577636,1.3531730311591301,0.7176438460599054,0.6789437544224325,0.5779530240144339,1.076660195822917,pixel,R11,qc_strict
tdiff_lt3min,51255,-1.7065165830123556,3.673246083986442,2.1571909192098975,0.6947260135689302,0.6666478288103452,0.5297249952081224,1.0217986338857783,pixel,R11,qc_strict
tdiff_ge3min,77754,-1.7274225837362769,3.7264559682333216,2.178928767661924,0.6929446357652009,0.666705325553018,0.5300575388883587,1.0569930766731224,pixel,R11,qc_strict
class_thick,111400,-1.2394737158336708,3.144664766651611,1.7472473029432425,0.7569483362144672,0.737085055354586,0.5968109444821476,0.9636584931740448,pixel,R11,qc_strict
class_thin,0,,,,,,,,pixel,R11,qc_strict
class_thin_over_thick,1260,-1.3301980744377977,3.0057355087445288,1.7615643381260078,0.7389675008743091,0.7026536881392386,0.6207135683626188,0.7306846924965993,pixel,R11,qc_strict
class_thick_over_thick,16349,-5.017316136795291,6.34546092529028,5.084367689214786,0.5142955592242573,0.43458980869367786,0.3920591507449029,0.2810358117631731,pixel,R11,qc_strict
